0,1
4/22/2018,256619.2584
4/23/2018,260832.2833
4/24/2018,255641.5849
4/25/2018,257805.5643
4/26/2018,267393.1962
4/27/2018,257910.9333
4/28/2018,254255.7956
4/29/2018,265643.9588
4/30/2018,264176.9608
5/1/2018,256434.1957
5/2/2018,261978.5703
5/3/2018,263056.9143
5/4/2018,266084.0108
5/5/2018,270333.0862
5/6/2018,270847.4157
5/7/2018,276583.217
5/8/2018,273677.2789
5/9/2018,270175.0286
5/10/2018,270049.063
5/11/2018,273083.2403
5/12/2018,278875.4553
5/13/2018,278287.478
5/14/2018,273117.6599
5/15/2018,269469.4111
5/16/2018,269830.24
5/17/2018,272613.0226
5/18/2018,270655.4582
5/19/2018,272017.1413
5/20/2018,275816.8568
5/21/2018,278244.772
5/22/2018,275055.3865
5/23/2018,274364.416
5/24/2018,264380.7978
5/25/2018,266471.1125
5/26/2018,270868.0697
5/27/2018,264353.7928
5/28/2018,269029.2955
5/29/2018,268134.3091
5/30/2018,265948.756
5/31/2018,272316.521
6/1/2018,261144.0211
6/2/2018,268099.8023
6/3/2018,266067.2667
6/4/2018,267430.541
6/5/2018,266560.0064
6/6/2018,265007.3855
6/7/2018,267538.3994
6/8/2018,268957.8818
6/9/2018,280223.7453
6/10/2018,269619.0449
6/11/2018,274305.6302
6/12/2018,277830.7046
6/13/2018,270306.5868
6/14/2018,269852.2189
6/15/2018,269008.4063
6/16/2018,271809.3725
6/17/2018,269649.1862
6/18/2018,279860.27
6/19/2018,282435.7599
6/20/2018,279162.6223
6/21/2018,282764.1807
6/22/2018,284625.7577
6/23/2018,280672.2867
6/24/2018,281667.0977
6/25/2018,282781.5154
6/26/2018,280157.7279
6/27/2018,288133.7823
6/28/2018,279301.5766
6/29/2018,277277.2425
6/30/2018,287848.4026
7/1/2018,276235.7552
7/2/2018,281066.2288
7/3/2018,285353.1633
7/4/2018,282978.2286
7/5/2018,292250.0375
7/6/2018,287617.8867
7/7/2018,290970.122
7/8/2018,285211.1629
7/9/2018,292711.4538
7/10/2018,285475.5765
7/11/2018,277618.9439
7/12/2018,280736.7326
7/13/2018,277972.6386
7/14/2018,278402.5296
7/15/2018,280223.7415
7/16/2018,280468.6157
7/17/2018,286575.539
7/18/2018,284188.3364
7/19/2018,280865.4338
7/20/2018,276215.2061
7/21/2018,265356.9052
7/22/2018,277879.9228
7/23/2018,287300.9941
7/24/2018,282719.1101
7/25/2018,289873.6853
7/26/2018,287517.1961
7/27/2018,286980.17
7/28/2018,288229.5692
7/29/2018,289579.6618
7/30/2018,289075.2031
7/31/2018,290345.5569
8/1/2018,287162.3906
8/2/2018,292800.3203
8/3/2018,285672.7276
